,Date,Open(USD),High(USD),Low(USD),Close(USD),Volume,Market Cap(USD),Close Percent Change
1261,2019-01-20,124.34136438,124.62610545,118.2622741,119.02533876,1831871.40872315,218039114.98492613,-0.0433500159332626
1260,2019-01-19,120.16228638,125.72942292,120.16228638,124.41890006,1497295.38722244,186291845.14804283,0.03459106167659187
1259,2019-01-18,123.42683248,123.65800367,119.82529549,120.25901312,1523746.12822833,183244205.6239114,-0.026674444975959832
1258,2019-01-17,123.17742184,124.04023258,119.81285939,123.55476798,1588389.83042114,196253136.95402992,0.0026216951550814827
1257,2019-01-16,121.31380729,126.75162582,120.77394125,123.23169205,1678784.06484353,206879400.8923345,0.01353263100307034
1256,2019-01-15,129.09847926,130.6305932,119.77442759,121.58630939,1934215.55962401,235174131.4673592,-0.06105306844572045
1255,2019-01-14,116.76462947,131.0163876,116.7540126,129.49220590000002,2000630.71688934,259066084.72299057,0.10900226904045353
1254,2019-01-13,125.73144264,125.75799034,115.72871365,116.76459960000001,1592086.88314814,185899387.43704757,-0.06955056703477402
1253,2019-01-12,127.19288485,128.04663844,125.14242281,125.49268715,1188320.09913327,149125482.43775228,-0.010587528106390742
1252,2019-01-11,127.71894865,129.56279275,124.24641434,126.83556223,1596959.1495748004,202551211.59341937,-0.011638580011521626
1251,2019-01-10,150.67474535,151.87641458,125.24432478,128.32913109,2472420.7163968,317283602.23575187,-0.14880328337624538
1250,2019-01-09,150.44942689,154.12627695,150.24875385,150.76318856,1362614.47690288,205432103.31490803,0.0024728832621108143
1249,2019-01-08,151.84205366,153.66395295,148.82893492,150.39128846,1549753.19693516,233069380.07468244,-0.008518305061372966
1248,2019-01-07,158.06206431,159.15498372,151.05534848,151.68337371,1550758.83769411,235224332.31203082,-0.042253254040451216
1247,2019-01-06,156.1558611,160.72773028,152.08893921,158.37524309,1659770.51014106,262866558.0090046,0.013254604818740969
1246,2019-01-05,155.46557865,162.05309773,155.46557865,156.30350194,1663655.52197603,260035184.09903,0.00358661807891969
1245,2019-01-04,149.69194426,157.89083634,148.32939897,155.74490445,1788099.49641123,278487385.21485645,0.04100605918895961
1244,2019-01-03,156.18838612,156.81101057,147.51277522,149.60998841,1552345.49219968,232246391.08874884,-0.0454050824733232
1243,2019-01-02,141.62819457,158.38823269,141.03227684,156.72615228,1821326.75375273,285449534.15756714,0.1119801655721704
1242,2019-01-01,133.49340873,142.26343208,132.65635557,140.94329839,1449835.7967095,204344639.30946288,0.05466684416312728
1241,2018-12-31,140.90401657,141.08497447,132.6460539,133.63774463,1484125.75351619,198335218.4426696,-0.051070393845883084
1240,2018-12-30,137.68678941,141.65721433,134.53110114,140.82998756,1733228.67677116,244090572.99128312,0.015215247732807137
1239,2018-12-29,138.72720331,147.58518059999997,135.19093326,138.71933846,2008848.01784956,278666068.1114256,0.009146821502516778
1238,2018-12-28,116.54586725,139.05810462,115.43569761,137.4619981,2301816.03761059,316412231.7842936,0.18118416112212965
1237,2018-12-27,132.35580686,133.3090453,115.22374958,116.37643191,2099472.53597332,244329122.63730863,-0.1192381463276404
1236,2018-12-26,130.79148032,138.06791433,126.54279979,132.13155341,1781146.14318569,235345606.7575085,0.015299761508144716
1235,2018-12-25,141.08359363,141.19692744,124.81958588,130.14043578,2417488.61569684,314613021.94304687,-0.06945770483034007
1234,2018-12-24,131.47241522,159.80406668,131.47241522,139.85440152,3272582.3547393,457685046.6598759,0.06295070592490283
1233,2018-12-23,117.48750959,134.10837892,117.48750959,131.57186005,1951514.08064349,256764337.4999044,0.12087143517043453
1232,2018-12-22,109.8376392,117.38354277,107.86786504,117.38354277,1324716.71441468,155499941.10746482,0.06607868374717052
1231,2018-12-21,116.40363403,119.9583281,108.01686263,110.10776649,2037841.75065544,224382203.61503315,-0.05676532198627182
1230,2018-12-20,101.34923808,117.28964817,100.88668193,116.7342222,2443381.5649297996,285226246.51379967,0.14967561927313144
1229,2018-12-19,101.6601602,108.93775733,100.74580539,101.53665977,2355432.79784563,239162778.6122044,0.0009202697052872467
1228,2018-12-18,95.37756457,101.79748504,93.15633128,101.44330457,1520809.29487814,154275920.4935411,0.06359013875667685
1227,2018-12-17,85.615134,97.33021435,85.38512839,95.37819209999999,1880886.99053462,179395600.69321096,0.11568672394737955
1226,2018-12-16,84.62156172,87.86169127,84.61270433,85.48832755,1174311.62802107,100389937.1002878,0.009167427093940805
1225,2018-12-15,84.552072,85.61244486,82.89735971,84.71173886,1122738.12862075,95109099.1631223,0.003279592078401894
1224,2018-12-14,86.82549528,87.44745982,83.30613655,84.43482707,1373308.37877412,115955055.47006032,-0.02386783726341668
1223,2018-12-13,90.32711665,91.30345638,85.77093782,86.4993802,1439357.81803918,124503559.14875756,-0.04150980515956471
1222,2018-12-12,88.34301046,91.97119456,87.55836667,90.24545129999998,1319752.66656902,119101675.00031435,0.02079721924921185
1221,2018-12-11,90.77879897,91.94089934,86.61974768,88.40683497,1341132.00994588,118565236.28254545,-0.026491153742065118
1220,2018-12-10,94.32467284,95.71255884,89.73919926,90.81256458,1351302.54897101,122715249.99476974,-0.03890810326137173
