,Date,Open(USD),High(USD),Low(USD),Close(USD),Volume,Market Cap(USD)
1030,2018-06-03,591.18922758,625.92394831,591.18922758,618.57276344,288742.42397405,178608199.11975735
1031,2018-06-04,619.00512248,624.39947178,581.64299335,592.54132784,370743.81226586,219681030.80810252
1032,2018-06-05,591.63735379,611.34378266,577.51627574,607.48650794,363715.55150420003,220952290.26822817
1033,2018-06-06,608.19098163,610.78119215,593.63812424,606.32537739,303089.61521765,183770925.32846263
1034,2018-06-07,606.20397025,615.29193461,599.83460969,603.08479113,334141.66138991,201515754.066669
1035,2018-06-08,604.07425841,607.44605281,594.01218461,599.61122192,239853.61913734,143818921.653726
1036,2018-06-09,599.89632814,608.23825893,594.01593503,594.01593503,180297.60214774,107099648.72353148
1037,2018-06-10,594.15209549,594.15209549,507.35098303,524.24747622,697125.94943243,365466519.5942422
1038,2018-06-11,525.31491028,535.33293802,512.21198084,530.71028643,552911.48651667,293435813.37818664
1039,2018-06-12,531.35815326,538.13762563,487.5446046,497.69622121,603975.12063808,300596135.24754244
1040,2018-06-13,496.43497832,502.36961491,452.21876742,476.19478366,788979.98634078,375708153.9039148
1041,2018-06-14,476.72337776,525.00686474,464.19143265,519.30816488,925214.36171835,480471372.3003765
1042,2018-06-15,519.96933108,521.13924467,484.79375693,486.52393565,538539.1441975001,262012183.93389305
1043,2018-06-16,487.9025575,502.02852393,485.81134335,498.17209698,275377.09007804,137185182.42423812
1044,2018-06-17,497.97268516,507.58521646,496.29094715,497.76012931,237311.27394288,118124090.40569855
1045,2018-06-18,497.76429111,524.0226190000001,491.31419537,517.52316543,367734.71190564,190311232.144052
1046,2018-06-19,517.46520422,543.36407655,515.2275794,536.67365759,392689.89260472,210746320.9622012
1047,2018-06-20,536.90557057,538.44967472,518.123708,535.95541401,357989.97680574,191866666.2291616
1048,2018-06-21,536.53592732,543.91381267,525.08130921,527.51343099,274316.42294021,144705597.44256368
1049,2018-06-22,527.59886309,527.59886309,454.94711405,468.05909029,793926.53790106,371604533.0885564
1050,2018-06-23,469.89034193,481.87359123,461.02570677,475.01730577,315304.30054749,149774999.34387633
1051,2018-06-24,474.5213975,476.16674121,422.66817107,456.07911512,733375.36057207,334477185.49968666
1052,2018-06-25,455.14222671,471.77635876,446.10390945,458.76526481,479152.26454941,219818415.53188515
1053,2018-06-26,459.04774972,461.08003968,430.11663729,430.11663729,470560.565926,202395928.25803617
1054,2018-06-27,429.99024098,445.09029308,422.21398199,441.20397014,454200.52166138,200395073.39658663
1055,2018-06-28,441.41740114,442.86708227,418.40828500000003,421.35941654,361943.40671688,152508262.67541927
1056,2018-06-29,421.31146807,441.46178485,405.78620504,434.75196734,560841.69494322,243827030.24180388
1057,2018-06-30,435.01464672,459.16020180000004,435.01464672,453.48153488,391414.02507348,177499032.8638275
1058,2018-07-01,453.41751452,455.74766457,445.43478298,451.14752161,238033.61782756,107388276.74296203
1059,2018-07-02,452.01077691,480.03519598,445.45552407,475.63415675,446030.30129131,212147246.23992693
1060,2018-07-03,476.11950816,484.96376528,460.30791516,461.77172108,403554.83291037,186350209.74124107
1061,2018-07-04,462.14053771,479.33239889,453.05347075,466.05599755,372019.15307142,173381757.49218348
1062,2018-07-05,467.42848939,476.61434364,459.8312563,468.20360378,411034.53040342,192447848.41350493
1063,2018-07-06,467.87195499,473.0175757,452.85910407,470.24792459,321250.42716432,151067346.64893004
1064,2018-07-07,470.26469129,486.36543495,463.25949889,485.28717069999993,281392.06285419,136555958.04062733
1065,2018-07-08,485.86063625,494.30462827,482.30423334,487.10220777,292164.81340552,142314125.64244628
1066,2018-07-09,486.92984542,488.62712653,470.89265114,472.70464730000003,302976.35508108,143218331.07008168
1067,2018-07-10,472.59836503,473.48666979,432.46811245,433.06926860000004,593785.66382869,257150323.1406692
1068,2018-07-11,433.30590946,448.1610585,426.54402174,447.27162796,353163.5292595,157960026.66938233
1069,2018-07-12,447.33029674,447.33029674,422.16645049,429.63424651,363696.55199618,156256494.07410973
1070,2018-07-13,431.46334492,442.28076832,428.33223728,433.23873153,315637.46750554,136746376.0438743
1071,2018-07-14,434.12408468,440.20083679,431.06195479,436.17182479,215749.27480521,94103754.88897438
1072,2018-07-15,436.20090072,455.38062749,434.11559009,451.83919742,254521.88720942,115002965.24283232
1073,2018-07-16,452.04722093,482.26552513,447.7932521000001,481.59299755,482526.69066979,232381475.3589795
1074,2018-07-17,480.68167663,510.48584353,469.66626934,501.52534454,540819.8933027,271234883.32248944
1075,2018-07-18,501.46644662,515.62966428,473.5695045,481.70187277,534216.29274945,257332988.67908987
1076,2018-07-19,481.28943331,484.47081224,465.13049523,469.89821295,396497.64996501,186313537.15565413
1077,2018-07-20,470.09749607,470.15119432,443.71378834,450.12383261,467445.81479373,210408501.69251645
1078,2018-07-21,450.66908662,469.59932642,444.54514353,463.47797976,308267.87679368,142875372.7612456
1079,2018-07-22,463.35348895,472.54288782,459.94155294,461.36745705,250339.48897253,115498493.42616086
1080,2018-07-23,461.38919105,471.71148650000003,449.76879708,451.07412377,406107.93091057,183184779.09223592
1081,2018-07-24,450.99935375,482.5654736000001,450.44519242,478.63927505,439197.01405892,210216940.4111007
1082,2018-07-25,479.19369304,484.48158214,466.1956665,472.36121669,331310.77339757,156498360.0255366
1083,2018-07-26,471.93619332,483.29738491,461.31042639,464.08124103,299865.73303705,139162061.5306362
1084,2018-07-27,463.32025788,472.65598046,456.68182475,468.69672061,314453.80422032,147383466.8223933
1085,2018-07-28,469.18067315,470.59154664,461.95456977,466.55022523,177160.11164295,82654089.98846373
1086,2018-07-29,467.85569243,470.26294469,461.67299177,465.44664445,187005.1652982,87040926.68261161
1087,2018-07-30,465.88659122,467.33359648,447.55505204,456.8561094,336100.24092519,153549448.43837932
1088,2018-07-31,457.07899725,457.63388681,428.92317554,433.40697273,390812.7761601,169380982.21781787
1089,2018-08-01,433.00195545,435.05984636,409.24351259,419.76544251,464636.81910555,195038479.9782693
1090,2018-08-02,420.25958621,424.54808551,408.53515633,411.05533468,303534.84022381,124769615.33580025
1091,2018-08-03,411.0206796,419.11172463,398.49800166,417.19696627,424115.56973835,176939729.04294398
1092,2018-08-04,417.22608163,418.87094955,402.91220374,406.47906825,307888.76842744,125150339.71648504
1093,2018-08-05,406.89979044,412.54121546,400.3139903,408.39652177,284348.63939659996,116126995.29842526
1094,2018-08-06,409.03364265,412.3680903,401.15650504,404.00640625,241567.7185838,97594905.85055532
1095,2018-08-07,404.39170419,410.15913279,372.3683565,378.66845197,495120.83610245,187486640.54371598
1096,2018-08-08,379.2352168,380.85830006,351.76348488,354.05203994,799439.62650285,283043230.56846154
1097,2018-08-09,356.04113583,370.05903125,351.79398836,363.60120154,446731.53958029,162432124.5551642
1098,2018-08-10,363.62183696,365.86570669,328.63390632,332.82438279,520817.56283762,173340783.89960384
1099,2018-08-11,332.80607636,332.82478022,305.64747228,319.87403329,695258.70598008,222395206.45875973
1100,2018-08-12,318.12978785,326.95364023,315.4811135,317.5986186,310535.72634669,98625717.71496964
1101,2018-08-13,318.67079023,320.55002583,283.12057568,284.51321164,875163.07757446,248995457.91371232
1102,2018-08-14,284.61752173,284.61752173,253.55274173,276.09436169,1344535.06648015,371218550.9554128
1103,2018-08-15,278.1230086,304.3052861,278.00859566,281.71906191,1039961.97883219,292977113.09813786
1104,2018-08-16,281.89116291,298.10373853,278.58274167,286.53549182,585059.21950067,167640231.20337254
1105,2018-08-17,287.3800834,315.51359518,285.88595936,315.25392569999997,785368.258072,247590426.48007867
1106,2018-08-18,317.19287783,320.85255615,284.68748801,294.38766789999994,603419.27637749,177639193.53932065
1107,2018-08-19,295.50371896,306.34758324,290.65846501,300.32193018,476950.67885217,143238748.47513905
1108,2018-08-20,300.13717795,303.35195479,272.77221076,273.877221,624479.40291404,171030683.43995804
1109,2018-08-21,272.50127588,285.5575083,272.50127588,281.62097557,495775.03832505,139620649.95789394
1110,2018-08-22,281.99788127,296.45259785,266.11562549999996,272.49608078,843244.52513084,229780828.23401585
1111,2018-08-23,272.69152053,280.37701315,271.56839392,277.52945541,476742.63736501,132310124.52012788
1112,2018-08-24,278.23478637,284.29248299,274.67621207,283.13956222,394604.08604227,111728028.17387232
1113,2018-08-25,283.52766359,284.18915574,276.88998468,277.21216094,265584.24715403,73623183.06430389
1114,2018-08-26,277.38883296,277.6267116,269.53478386,274.37157762,329955.20654628,90530330.56538115
1115,2018-08-27,273.88462078,285.59614482,271.66724297,285.59614482,443590.95842822,126687867.60376328
1116,2018-08-28,286.29702493,297.37542787,282.70402716,295.56198804,506772.93016933,149782814.72477302
1117,2018-08-29,295.51990685,296.68925295,285.22100439,288.34353500000003,427848.55810459994,123367365.68663844
1118,2018-08-30,288.93433668,290.75273835,273.20785522,283.76988357,555421.63955509,157611933.991403
1119,2018-08-31,284.28906307,284.56126467,276.80453134,282.11957191,435929.92905235,122984364.96838637
1120,2018-09-01,281.40808372,301.59251837,281.40808372,295.5652363,514507.47338522,152070522.9501747
1121,2018-09-02,295.52212644,298.65661785,289.76696196,294.93440842,385716.73928723,113761138.31771038
1122,2018-09-03,294.22455406,295.24757399,286.00881651,288.60435901,410119.86146197,118362379.73623502
1123,2018-09-04,288.43104588,291.44496467,283.01445409,285.20098588,519306.40201307,148106697.82588255
1124,2018-09-05,285.52586397,287.63127793,227.68609151,227.68609151,1537737.70491896,350121487.8058476
1125,2018-09-06,228.57785773,231.92649309,213.08304756,228.58672956,1651723.99240962,377562185.5526436
1126,2018-09-07,229.49632339,233.66905236,214.79483466,215.51981874,1126886.78469983,242866435.57474527
1127,2018-09-08,215.05029988,219.43170668,191.11070764,196.62987171,1352044.40583053,265852318.06718466
1128,2018-09-09,196.98631543,207.29275657,186.92232471,195.87284205,1277496.81185852,250226931.25041652
1129,2018-09-10,195.94396516,201.91532218,187.63004417,196.29230113,1163685.49041608,228422502.70320207
1130,2018-09-11,196.81384985,198.44417551,178.34852769999998,183.94635167,1424563.76887385,262043308.0060439
1131,2018-09-12,185.08294019,185.08294019,168.28425016,182.66479857,1844787.24575149,336977690.64611745
1132,2018-09-13,182.84408659,214.23130135,182.84408659,211.50865356,2408565.98301348,509432548.08532083
1133,2018-09-14,210.91168625,223.28638418,203.53199225,211.56396334,2093933.26338883,443000820.16745037
1134,2018-09-15,209.60842564,226.91859010000002,209.26076813,223.04911419,1477879.86033399,329639793.728514
1135,2018-09-16,222.41362609,222.9110179,208.66036136,219.95062213,1275991.7817313,280655186.2281797
1136,2018-09-17,220.01148887,224.39161412,193.90349073,196.96322149,2146040.39428539,422691029.5036874
1137,2018-09-18,196.42914183,213.97476312,194.98273011,209.78669269,1494264.11654411,313476727.02012485
1138,2018-09-19,208.87430226,213.07455809,199.11134273,209.57635594,1730729.04941319,362719887.2971374
1139,2018-09-20,209.52913495,227.07859291,207.2309156,224.26049004,1562417.02626113,350388407.9526484
1140,2018-09-21,224.63997514,249.00265209,221.5822505,247.79083646,1937754.41983867,480157788.5536849
1141,2018-09-22,247.49220002,253.11261622,233.6657915,240.32307403,1146635.18310646,275562891.99370956
1142,2018-09-23,240.61494982,248.59853654,237.57282925,243.97607375,1036560.12397516,252895869.2536503
1143,2018-09-24,244.40036147,245.35491076,225.79279271,228.55022721,1340146.56277441,306290801.41933084
1144,2018-09-25,227.92600844,227.92600844,204.96858831,218.06851169,1931906.08009685,421287883.6113918
1145,2018-09-26,218.9311711,221.67384686,208.33260148,215.17981715,1373209.77361912,295487027.99185175
1146,2018-09-27,214.26409865,231.23150558,210.59139308,228.47393588,1434741.70410158,327801084.109592
1147,2018-09-28,228.80088984,232.31589763,216.81227969,221.56146907,1475110.94865421,326827748.82680595
1148,2018-09-29,221.51337695,235.11070437,214.4214068,231.44125046,1403875.94033876,324914803.1253273
1149,2018-09-30,230.83875926,237.30895422,226.99359079,232.31870219,1145865.62266562,266206014.34635672
1150,2018-10-01,232.37866001,234.30565008,225.30787115,230.56756512,985859.8008020001,227307293.81895435
1151,2018-10-02,230.11701625,230.93222072,224.01961233,224.92884491,852294.30866704,191705574.37198582
1152,2018-10-03,225.03452446,225.16150013,215.94929378,219.63558668,1139778.27768566,250335870.70690536
1153,2018-10-04,219.44918988,225.31920970000002,218.71451744,221.46424756,884131.87853484,195803601.2256585
1154,2018-10-05,221.56050192,227.63229182,219.57828898,225.99708051,909519.90607435,205548843.43778044
1155,2018-10-06,225.92064818,227.0462565,222.96236499999998,223.63356873,707908.9941056999,158312214.686609
1156,2018-10-07,224.26374832,225.8054661,220.98837097,225.09257759,702359.13839903,158095828.8581936
1157,2018-10-08,225.31809604,230.23887685,223.08201836,228.16240630000001,1001720.0505601999,228554857.17158952
1158,2018-10-09,228.10752149,229.45294593,225.66455839,227.16665192,754700.99383358,171442897.96817395
1159,2018-10-10,226.74745657,229.14664308,222.75461724,224.80032064,821753.95166675,184730551.82566896
1160,2018-10-11,224.15093424,224.20406184,189.15676194,190.81143508,1997961.79924408,381233958.1490581
1161,2018-10-12,190.37546262,199.48838704,189.7374534,196.00446127,1084346.8384276,212536817.89822382
1162,2018-10-13,195.64868983,202.53932275,195.41434386,198.72700608,725449.83954677,144166474.67419186
1163,2018-10-14,198.09278287,200.78796696,191.95641086,193.68626518,809900.66283526,156866634.54992533
1164,2018-10-15,193.31010747,223.20336567,191.50728812,209.61027608,2235711.85834624,468628179.8555977
1165,2018-10-16,209.05309294,212.87636029,206.36736688,208.3500415,901000.80131454,187723554.343458
1166,2018-10-17,208.29030124,208.94046795,203.90464516,205.43356318,801729.15106487,164702076.21093997
1167,2018-10-18,205.42019438,207.06659424,200.61090159,202.45224744,969556.69341643,196288931.602274
1168,2018-10-19,202.41543151,204.47085326,200.84733799,203.24009489,806314.90863176,163875518.54435456
1169,2018-10-20,203.29147631,206.07858445,200.98315052,204.90286844,737757.84563696,151168698.78450412
1170,2018-10-21,204.89785512,207.75816569999998,203.5473111,204.61491712,696320.85833694,142477634.71947291
1171,2018-10-22,203.89616372,206.13029679,200.95438435,202.3149165,732122.77386034,148119357.8601051
1172,2018-10-23,202.27795533,203.35625395,199.38309399,202.48134117,802218.14741268,162434206.4026672
1173,2018-10-24,202.11369968,203.92627323,201.2308293,201.92430648,729687.30613208,147341603.23669392
1174,2018-10-25,201.52643876,202.22163211,199.5493945,200.8266102,751378.35338597,150896767.6877379
1175,2018-10-26,200.21291149,204.31864530000001,199.38021513,201.61005734,856077.50208644,172593834.28272098
1176,2018-10-27,201.6280227,202.69389388,200.50444775,201.53762396,626621.28844636,126287765.59909125
1177,2018-10-28,202.19964984,203.49897896,201.28944574,203.07719991,618806.32807271,125665456.3919875
1178,2018-10-29,203.24182453,203.51465093,193.76445947,195.11008508,871907.56590342,170117959.36839288
1179,2018-10-30,195.10769177,196.27334404,194.22326698,196.11534102,705646.78464612,138388159.81295398
1180,2018-10-31,195.83517548,197.97475951,193.21579234,197.32912889,817105.45900652,161238708.4337405
1181,2018-11-01,197.3841812,198.36230342,196.62723627,198.00439206,656354.67690119,129961108.77787904
1182,2018-11-02,198.02770133,201.43800013,198.0211739,200.25303684,770399.18544906,154274776.46485826
1183,2018-11-03,200.2719883,200.47894705,198.45684339,199.04146231,614288.25369701,122268832.29634497
1184,2018-11-04,198.96607985,216.35675896,198.19301598,210.86710174,1058189.48514977,223137349.82069767
1185,2018-11-05,210.79518047,211.03885439,206.49221128,208.87173017,748911.49566792,156426439.84233138
1186,2018-11-06,208.95823772,219.18532918,207.67236616,219.18532918,1000237.4264218999,219237369.56509468
1187,2018-11-07,218.86819299,222.21934539,216.26223892,217.54208814,1007511.72619042,219176204.73716608
1188,2018-11-08,217.55373789,218.77767556,212.29251527,212.29251527,752675.97444773,159787475.79997197
1189,2018-11-09,212.6486088,214.02030861,208.23910999,209.66450312,657499.81985574,137854373.02890074
1190,2018-11-10,209.5358438,212.83795623,209.34091896,210.97936845,586785.71951343,123799680.51578486
1191,2018-11-11,211.18199814,211.82150776,207.75622506,210.5162103,654582.55740303,137800239.31039408
1192,2018-11-12,210.59125963,211.79160642,208.30975504,209.78021536,686135.26773247,143937604.2275983
1193,2018-11-13,209.58818624,209.76117758,204.45483927,205.05463866,773971.13556705,158706371.53869414
1194,2018-11-14,204.92427736,206.20583178,171.21168102,180.52623739,2319251.42249155,418685732.8714552
1195,2018-11-15,181.73411239,184.06185138,168.54671179,180.62831306,1705277.39556363,308021379.255382
1196,2018-11-16,180.57483764,180.8738599,171.29153195,174.30843336,1145309.04920343,199637026.0755184
1197,2018-11-17,174.08745662,174.79808698,172.0214625,173.19866243,752348.29530276,130305718.42893526
1198,2018-11-18,173.31528840000001,178.85428407,173.30440073,175.9534286,830377.69902273,146107803.17577502
1199,2018-11-19,176.62296793,176.62296793,145.51363032,148.36030317,2539537.5960175,376766567.65545726
1200,2018-11-20,147.84521778,150.89249361,125.28938329,130.85229869,3715693.67285424,486207058.33166784
1201,2018-11-21,130.62615148,138.83959298,125.08518265,136.57962482,2277471.11895097,311056150.9657151
1202,2018-11-22,136.17620682,137.81320902,125.46304816,125.46304816,1358787.64851816,170477640.18454778
1203,2018-11-23,124.64829059,126.32051237,119.14160117,122.90707515,2010526.51804761,247107933.84951898
1204,2018-11-24,122.82915521,126.92938703,109.98457443,113.01721403,1767642.46503436,199774026.80530012
1205,2018-11-25,112.46844229,118.90856965,100.65895165,116.50739106,3021321.21479084,352006252.29007244
1206,2018-11-26,116.17840709,118.19332927,105.12764283,108.20702222,2761639.3765819,298828773.3980196
1207,2018-11-27,108.20898888,111.91783558,101.99850448,109.82789398,1997690.69371941,219402161.72250888
1208,2018-11-28,109.99762299,125.42217821,109.99762299,122.36228771,2238263.9797959,273879101.07501185
1209,2018-11-29,122.63656465,123.27695134,115.00069274,117.45674926,1751987.21506342,205782723.03176272
1210,2018-11-30,117.54543862,119.42703719,111.68064909,113.10250359999999,1599960.40358599,180959527.31420556
1211,2018-12-01,113.28839823,120.31526838,111.41557305,118.43973973,1263123.91806685,149604068.1037201
1212,2018-12-02,118.4238,120.29837485,115.92759219,116.14576963,948423.70940758,110155401.6682469
1213,2018-12-03,116.21162952,116.39427140000002,107.25169343,108.41270962,1378360.5746633,149431804.7289709
1214,2018-12-04,108.44236179,113.19683091,107.04997224,110.01201387,1265085.70510938,139174626.13959938
1215,2018-12-05,110.18743722,110.59253153,101.8556025,101.8556025,1646338.76192922,167688826.51293218
1216,2018-12-06,101.78435149,103.57879078,91.10842663,91.35821866,2527568.86097305,230914188.67094383
1217,2018-12-07,91.07819549999999,96.57240893,82.97686033,93.13561327,3431615.21875336,319605587.890468
1218,2018-12-08,93.5233411,97.74474616,85.65512084,91.60722292,1982027.0313431,181567992.09889552
1219,2018-12-09,91.20861271,99.07362772,89.85460058,94.48895042,1588905.1332821,150133978.36115324
1220,2018-12-10,94.32467284,95.71255884,89.73919926,90.81256458,1351302.54897101,122715249.99476974
1221,2018-12-11,90.77879897,91.94089934,86.61974768,88.40683497,1341132.00994588,118565236.28254545
1222,2018-12-12,88.34301046,91.97119456,87.55836667,90.24545129999998,1319752.66656902,119101675.00031435
1223,2018-12-13,90.32711665,91.30345638,85.77093782,86.4993802,1439357.81803918,124503559.14875756
1224,2018-12-14,86.82549528,87.44745982,83.30613655,84.43482707,1373308.37877412,115955055.47006032
1225,2018-12-15,84.552072,85.61244486,82.89735971,84.71173886,1122738.12862075,95109099.1631223
1226,2018-12-16,84.62156172,87.86169127,84.61270433,85.48832755,1174311.62802107,100389937.1002878
1227,2018-12-17,85.615134,97.33021435,85.38512839,95.37819209999999,1880886.99053462,179395600.69321096
1228,2018-12-18,95.37756457,101.79748504,93.15633128,101.44330457,1520809.29487814,154275920.4935411
1229,2018-12-19,101.6601602,108.93775733,100.74580539,101.53665977,2355432.79784563,239162778.6122044
1230,2018-12-20,101.34923808,117.28964817,100.88668193,116.7342222,2443381.5649297996,285226246.51379967
1231,2018-12-21,116.40363403,119.9583281,108.01686263,110.10776649,2037841.75065544,224382203.61503315
1232,2018-12-22,109.8376392,117.38354277,107.86786504,117.38354277,1324716.71441468,155499941.10746482
1233,2018-12-23,117.48750959,134.10837892,117.48750959,131.57186005,1951514.08064349,256764337.49990436
1234,2018-12-24,131.47241522,159.80406668,131.47241522,139.85440152,3272582.3547393,457685046.6598759
1235,2018-12-25,141.08359363,141.19692744,124.81958588,130.14043578,2417488.61569684,314613021.94304687
1236,2018-12-26,130.79148032,138.06791433,126.54279979,132.13155341,1781146.14318569,235345606.7575085
1237,2018-12-27,132.35580686,133.3090453,115.22374958,116.37643191,2099472.53597332,244329122.63730863
1238,2018-12-28,116.54586725,139.05810462,115.43569761,137.4619981,2301816.03761059,316412231.7842936
1239,2018-12-29,138.72720331,147.58518059999997,135.19093326,138.71933846,2008848.01784956,278666068.1114256
1240,2018-12-30,137.68678941,141.65721433,134.53110114,140.82998756,1733228.67677116,244090572.99128312
1241,2018-12-31,140.90401657,141.08497447,132.6460539,133.63774463,1484125.75351619,198335218.4426696
1242,2019-01-01,133.49340873,142.26343208,132.65635557,140.94329839,1449835.7967095,204344639.30946288
1243,2019-01-02,141.62819457,158.38823269,141.03227684,156.72615228,1821326.75375273,285449534.15756714
1244,2019-01-03,156.18838612,156.81101057,147.51277522,149.60998841,1552345.49219968,232246391.08874884
1245,2019-01-04,149.69194426,157.89083634,148.32939897,155.74490445,1788099.49641123,278487385.21485645
1246,2019-01-05,155.46557865,162.05309773,155.46557865,156.30350194,1663655.52197603,260035184.09903
1247,2019-01-06,156.1558611,160.72773028,152.08893921,158.37524309,1659770.51014106,262866558.0090046
1248,2019-01-07,158.06206431,159.15498372,151.05534848,151.68337371,1550758.83769411,235224332.31203076
1249,2019-01-08,151.84205366,153.66395295,148.82893492,150.39128846,1549753.19693516,233069380.07468244
1250,2019-01-09,150.44942689,154.12627695,150.24875385,150.76318856,1362614.47690288,205432103.31490803
1251,2019-01-10,150.67474535,151.87641458,125.24432478,128.32913109,2472420.7163968,317283602.23575187
1252,2019-01-11,127.71894865,129.56279275,124.24641434,126.83556223,1596959.1495748002,202551211.59341937
1253,2019-01-12,127.19288485,128.04663844,125.14242281,125.49268715,1188320.09913327,149125482.43775228
1254,2019-01-13,125.73144264,125.75799034,115.72871365,116.76459960000001,1592086.88314814,185899387.43704757
1255,2019-01-14,116.76462947,131.0163876,116.7540126,129.49220590000002,2000630.71688934,259066084.72299057
1256,2019-01-15,129.09847926,130.6305932,119.77442759,121.58630939,1934215.55962401,235174131.4673592
1257,2019-01-16,121.31380729,126.75162582,120.77394125,123.23169205,1678784.06484353,206879400.8923345
1258,2019-01-17,123.17742184,124.04023258,119.81285939,123.55476798,1588389.83042114,196253136.95402992
1259,2019-01-18,123.42683248,123.65800367,119.82529549,120.25901312,1523746.12822833,183244205.6239114
1260,2019-01-19,120.16228638,125.72942292,120.16228638,124.41890006,1497295.38722244,186291845.14804283
1261,2019-01-20,124.34136438,124.62610545,118.2622741,119.02533876,1831871.40872315,218039114.98492613
1262,2019-01-21,119.0658112,119.1825423,115.32974518,116.68971772,1514263.22761167,176698948.58601293
1263,2019-01-22,116.92159602,119.63507887,113.99725963,118.67517241,1705417.58935726,202390726.44545582
1264,2019-01-23,118.65566942,119.64309879,116.75485027,117.42125168,1285740.94034623,150973310.5548673
1265,2019-01-24,117.57290044,118.00654404,115.35522934,117.28262058,1500860.28915001,176024827.83318067
1266,2019-01-25,117.34305812,117.63992038,115.56200295,115.99339673,1573729.08121654,182542181.67088863
1267,2019-01-26,115.88909808,117.48829138,115.75490571,116.21246185,1383993.2232906,160837259.6679122
1268,2019-01-27,116.23534386,116.4560551,113.27677709999999,113.27677709999999,1608441.16303296,182199031.0993868
1269,2019-01-28,113.06263303,113.49137139,103.89943695,107.19697922,2149611.11331139,230431817.84953043
1270,2019-01-29,107.30627182,107.53830961,104.65562591,104.841018,2213999.0517611,232117914.43921968
1271,2019-01-30,104.81530087,108.32880859999999,104.06136614,108.13054715,2120224.71668651,229261058.6968208
1272,2019-01-31,108.02242212,109.79239056,106.15922648,106.82052064,1623053.33768445,173375402.55318838
1273,2019-02-01,106.90624475,108.24744276,104.54128238,107.32443764,1525289.48798362,163700836.53173015
1274,2019-02-02,107.05778836,110.10746114,106.26033887,110.10746114,1371892.6939026,151055621.48347872
1275,2019-02-03,110.08812093,110.50545532,106.28909004,107.1319149,1446583.32975499,154975242.17850178
1276,2019-02-04,107.25147859,108.51445104,106.69558307,107.09979467,1356450.06441049,145275523.38034192
1277,2019-02-05,107.09569183,107.30554469,106.2509777,106.99904403,1199194.67857635,128312684.21668953
1278,2019-02-06,106.94901819,107.02313687,102.07227621,104.53801120000001,1639875.28289182,171429300.68239784
1279,2019-02-07,104.48375046,105.71004544,104.05922846,104.17348494,1221558.45608311,127254001.4329949
1280,2019-02-08,104.18141124,122.19680792,103.57722684,119.65378821,2491042.60646852,298062684.4671024
1281,2019-02-09,119.45569545,121.00843538,118.26111578,119.77626979999998,1586930.64509377,190076633.10313472
1282,2019-02-10,119.66138766,124.95022877,117.33600513,124.95022877,1674504.37303571,209229704.4938864
1283,2019-02-11,124.67381614,124.67381614,119.97610269,121.15920985,1746658.57077682,211623772.31993797
1284,2019-02-12,121.18625573,123.54122211,119.32765997,122.62627674,1841929.68497501,225868979.28012288
